date,type,amount,address,coupled,coupling_info,txid
2025-10-02 14:24:36,OUT,43.79117,TTSCu53KjdNrjhvAqE59E4GGgCkgN4n34N,True,Coupled with 1626.43 IN at 2025-10-02 14:05:09,bfb097824ac295afc606093ab18a92bff4a50640a73d586b668b1b49293a96a2
2025-10-02 16:03:12,OUT,159.066418,TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD,True,Coupled with 1626.43 IN at 2025-10-02 14:05:09,cf76957c4ad593904bd4dbe622ebe81e555d8620cd63792c486628e67a7ff25c
2025-10-02 19:20:42,OUT,1082.7,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 1626.43 IN at 2025-10-02 14:05:09,38bc242d9cf53673966364a15e17aaff50d1966dee262260dbf9a0d1f97390c3
2025-10-02 20:10:33,OUT,30.388582,TQ3wmTBFDwj5qBgUG666ziqfc6CeocPYLk,True,Coupled with 1626.43 IN at 2025-10-02 14:05:09,05597c5e013b30c2882e555316c761b2152833c362ad3fa3bded508432697c3a
2025-10-02 22:04:24,OUT,52.18,TBoCsDpCaYFaSs2MMrR6Fb38zw9sA9tAni,True,Coupled with 1626.43 IN at 2025-10-02 14:05:09,ece9688c6ce02d7757af90cdc7ec391d3ecac111fc1203db5fba5a2b033d4b1d
2025-10-03 01:41:42,OUT,270.837405,TXL9PtGyokrh8D6zstyiLp4j12F4yHLz5h,True,Coupled with 2263.499834 IN at 2025-10-03 01:22:21,694d5e4ee08cbefb1f2bac098a5f1f9dcf1e681fa75937a333f0c6717c0a88b5
2025-10-03 01:44:21,OUT,1082.59,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 2263.499834 IN at 2025-10-03 01:22:21,14cdb95d4b8248a773d317c84ea070f648d6fff8b02c9a678e1a3b7c8e2b27d2
2025-10-03 08:03:42,OUT,226.251819,TStrfB7zdEGbiq6pnvDU4v1EY2MfruvKpZ,True,Coupled with 2263.499834 IN at 2025-10-03 01:22:21,1330db523aeb60c0b097bafb2cb0b59617eaa0648b93e1b2f4935a5ea033ce91
2025-10-03 08:31:48,OUT,48.82526,TRhzy6Pgx1CCGQCsrC4c1Q7L5fPoLhTmmK,True,Coupled with 2263.499834 IN at 2025-10-03 01:22:21,ea16e764eafe46d7993be25054cb051f7ca19c32b5bc04a53b1f879658d81201
2025-10-03 13:53:57,OUT,191.951883,TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC,False,NOT COUPLED,445f27324d2181df15795cded000db703c8915dc7ac29f4961d817b17d0f4d34
2025-10-03 16:30:30,OUT,43.823648,TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK,False,NOT COUPLED,cbfcf5ce1e92aafeec98fe3ca2522b3dbd29bd97098e12e5b32494b84a67740a
2025-10-03 17:20:51,OUT,1041.89424,TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST,False,NOT COUPLED,3019a54b0308f2362a4169b7a21cf9fe76476b69a6fa347a6dac76549bae773e
2025-10-03 18:18:57,OUT,73.94,TF52tWgrR1NU4B2uc5CWWdUyG5pgX9jTxR,False,NOT COUPLED,8a2fcc06e1a55edf1ce7b06a4924bf992cddfa769018bd597747a8c2af909483
2025-10-03 18:24:54,OUT,105.660693,TBEYmTZopBhzZZvwSJVzeRdyBgJvAqcVi8,False,NOT COUPLED,1e0f0c56f498794f43bd5cd5bec429e9abefa40974fd4b4cf1f7b1af242e543e
2025-10-03 18:34:30,OUT,1082.7,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,False,NOT COUPLED,4c4ba4a5b5d36317fa7a8208f13d6f23596bef7724fd20f15def1663186864fe
2025-10-04 00:58:51,OUT,1082.7,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,4dce16c7d379593efecc7770b15ca8a1ad1f38720a7c58011289cdcf86d2ff35
2025-10-04 01:05:51,OUT,25.919838,TNcowu9Q1X6M5uv2qKj6S3BSTSwcdjYo3P,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,e981f7425beb15199e43d96988dc8a787596ed72aad2707af618107342b5ea4a
2025-10-04 01:12:06,OUT,100.55,TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,f2f36e8493cf64567e07704b06e1f5bc5446dd951a1db0db6cf5ef4ea2fd339a
2025-10-04 01:24:39,OUT,104.69709,TMhwW5gAyPbSs7uxRfwBpQa7zytRCUmeGf,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,02789fdb5ce31603cecf04fc1164ceed225652625648604f4e71e82bb54e2cbe
2025-10-04 01:33:12,OUT,14.143978,TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,ad5f6df20e0737ff075446f8afe69aab9fdda5421efd5a30936dabc5291acd65
2025-10-04 01:39:45,OUT,373.683078,TWQb4FNBwNVni2ZEcy94fa9j8cVqefjsS9,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,8d62190a8356cc0c8b4bfff4518d6ef1152f845a8d8459d5e070d29731e6960a
2025-10-04 01:45:12,OUT,384.975639,THe8ZPqDb1JxBmesNAprWWTCKdC8PwxFdX,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,a5afa2a6e402fd04a25d1ecf49b5327fa696dd29f0f04dd10462235b94ac1dac
2025-10-04 01:53:30,OUT,266.419989,TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,ef185dc2c6061cc0c3915354b7dc940ee7c28b5fe23742fccb1c553c829c2d51
2025-10-04 09:30:27,OUT,314.773371,TBEYmTZopBhzZZvwSJVzeRdyBgJvAqcVi8,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,11849ddeae7b948d211fb787e825ecb22ea67414d9bdfe5c6a6baf9fbd10bd15
2025-10-04 09:46:57,OUT,35.057826,TH9tqwrNgx5guqiqE299Gud5F5fVo4w3E1,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,44bf37ae719bcb6abf9a8dbefdf2948ac5dd6f00a0f44cf318fa1c45a1bdb42b
2025-10-04 10:01:03,OUT,110.597805,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,f09ffd1419fc3b2b659296b6768fe3aabc7fab578fbd266dee4b14257029ba0b
2025-10-04 10:28:15,OUT,306.783045,TE6xx6yFuGcrixf3QCnNC3JF7tJxJM5uVD,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,c4f69d4ec431352a36476bf950a94b5dd4f36caebd6a3ab4e5aa7de32d2ce085
2025-10-04 12:46:57,OUT,162.405,THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw,True,Coupled with 1700.622647 IN at 2025-10-04 00:50:33,9adcc34eef8384cecdd48cc39501463091522b422fc7438a109712232b94b1b1
2025-10-04 13:28:54,OUT,34.700535,TBq6E7Ysa75Q7zcn1nPq7GfmawZt7hQhQ4,False,NOT COUPLED,896e62c841353b54f6c5153dfb7a5696488a1d7e138cec57fa062b75be89d3ee
2025-10-04 20:08:12,OUT,86.616,TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK,False,NOT COUPLED,14f478aecff9acdadf88a08e38835db1b527339e9de638024ed1e71f348bdb59
2025-10-04 20:30:03,OUT,7.0,TBoCsDpCaYFaSs2MMrR6Fb38zw9sA9tAni,False,NOT COUPLED,60123ab73e21fec626465f5d02682b7bf815ca3f921b5013e04d449237b6a72b
2025-10-06 09:07:48,OUT,44.85,TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,47b743c6b4f56feb8679b23ff08a38004d05228da1486ea14be66ac5a2d00968
2025-10-06 09:10:33,OUT,97.269768,TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,50726987c5b1f6668aa2aa3dcb6ab629ad493242ecc6b4c207968e7ac9a69a6a
2025-10-06 09:16:30,OUT,275.254821,THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,d2a5b9edbbdd56074504a2b3f4013c86d67de9b9b0a16560416686506aebcd1e
2025-10-06 09:21:06,OUT,520.529679,TXxFA58n6v8on1ecaS9tAh7Xvmf6fdsvLA,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,3cfafe37085193ff46f7edafede235a20c72ee75728579d905e41f77f8d9d898
2025-10-06 09:29:33,OUT,1082.7,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,8a94b782b88eafea37a48eb0c42d48abff162affaef2d05511c90bf6951d15e8
2025-10-06 09:36:21,OUT,10.881135,TH3GH4CQjB7REcL9syP2XknCmwjBg2VULT,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,fe8972f7b51f3882d25eb614644c622af1ab4c975a3fbaf8ed642479720b0fd0
2025-10-06 09:48:45,OUT,140.64273,TF6SacvMxwdvRsnzRuezw2Stj4h9aZb4HS,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,d48a3af6ef9b0d6af08414f424b54be1bf515bfe935b8d0f9e0fc868aa607217
2025-10-06 09:55:51,OUT,160.142157,THHekjmwEnmmGMCEfPBhzXn6iCTw93aSaB,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,52cbb433e514cbb7ca3bbece4184a55c60c26a4d116de00fa3b47ebf4ec47ea7
2025-10-06 10:03:00,OUT,104.37228,TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,f584c6b999e86cb7e2984ae7ceb7fce69f6fe8fe32d6791357e4c0bac868bda7
2025-10-06 10:10:39,OUT,595.041093,TKAUJna1WV93N9KKRLprzBk7antSBKXWFr,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,ff9c6cee3f87533b4e47614617e01988793ca8dca3c246c7ca9505a9807195bb
2025-10-06 10:20:24,OUT,70.256403,TF52tWgrR1NU4B2uc5CWWdUyG5pgX9jTxR,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,50dc40240a2745aaf9b1d46c2a033612eb43b03db4549485caa7103fa54a57ed
2025-10-06 10:24:27,OUT,1082.07,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,dffb483433f9138ea38197f1a91febc914c60cde6b30ef132fcf44953e6158b9
2025-10-06 10:30:39,OUT,167.959251,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,eea61c98c240a50deb0a78a2769f8f4a5059de57e13eeb3c615711721723cf4a
2025-10-06 10:39:09,OUT,314.773371,TE5KCVkbKC5KSRPTDEcEeeh9i1fggBPfpB,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,74bf348573525d335cfec1230f01fbeaa21fdcf6baf66910a63c7a96afb82551
2025-10-06 11:00:54,OUT,162.567405,TFUfsDCg7XRTR1zXz3W7ioZHNqVa7RSSB3,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,3889d4ee88b761473be505cc80dec2871cf8c856cd9b7f6db8cdb1dd1db041df
2025-10-06 12:27:27,OUT,86.009686,THL2TqtjHNRp2RkQnbefRgL7ZNfbc8NcvB,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,fbe8aa43cd20f95ba8629083be7bd087825e2f7e832ff1573e6e68ba1e847b99
2025-10-06 12:59:03,OUT,974.43,TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,0adb7951c7482adb9b42333a71ff1215c114099cf5b744470c444b3f42402561
2025-10-06 13:56:03,OUT,703.755,TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN,True,Coupled with 3309.748985 IN at 2025-10-06 09:07:30,95b864b16985a52bb6da847fa1e648577a4335c665d64be674780b2739f57baf
2025-10-06 15:24:18,OUT,106.938279,TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN,True,Coupled with 2114.406974 IN at 2025-10-06 15:23:03,9007af6661627847fe5ef6d19019399b45bee6d45ad3de21dac03a3d77228c24
2025-10-06 15:42:27,OUT,620.0,TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw,True,Coupled with 2114.406974 IN at 2025-10-06 15:23:03,6881c08923051d3a1ed50248c720e742eeb36fb339c74134b44e33be45af4a65
2025-10-06 16:24:06,OUT,502.881669,TJ34DXnYpQYPG7pHPgAzZMwYqkVrGJntz7,True,Coupled with 2114.406974 IN at 2025-10-06 15:23:03,00137d03a9ffc84a6a151d2ea8ec741b76ebd121e424b1163bbdedc93d08aede
2025-10-06 16:35:12,OUT,521.09,TVF5EfYbYbMVaJbNeyLbm7hK2ST9GFnZqJ,True,Coupled with 2114.406974 IN at 2025-10-06 15:23:03,fe28de5e0f0ae0559a3cf9d3b1a85cd5a95a2d2c53738132f059addaec13ee34
2025-10-06 17:57:39,OUT,57.096324,TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC,True,Coupled with 1106.400801 IN at 2025-10-06 17:51:48,b2f84b392e0525de065ec5262dcc2a7fed5ca5aa16ec1bdd5d7410977d0165cc
2025-10-06 18:27:48,OUT,181.411282,TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ,True,Coupled with 1106.400801 IN at 2025-10-06 17:51:48,4bd30227cefd31d95b41d6b2f38ed18d20cdf99d22853fa5639cc91eed87b201
2025-10-06 20:04:54,OUT,541.35,TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST,True,Coupled with 1106.400801 IN at 2025-10-06 17:51:48,f7d5256b1cfad89530e1bed5ba75af2a36e2eed8a342d2a21f99dd6faf209a0c
2025-10-06 20:21:30,OUT,25.584201,TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo,True,Coupled with 1106.400801 IN at 2025-10-06 17:51:48,542207b719cd41fa05caefeb015c03d3947da0aa2e12003462af696025a56ae9
2025-10-06 20:28:06,OUT,541.35,TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw,True,Coupled with 1106.400801 IN at 2025-10-06 17:51:48,10cec3d28642fd8c5d1956b8ae6348622a881d47727b58a822d90b4b99e37714
2025-10-06 21:20:24,OUT,190.515948,TKMqqPgjoBbC1e11XSnx3MHygeeHQYvhvo,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,860242ebc2b367b24ae16d674cc83c74a6652c45c1daf1d63f5ea61314a3f34a
2025-10-06 21:34:03,OUT,471.396753,TWH2vD2sfeuQWrAmswfikAWhFNnaDGeesw,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,06818d5184daf63c778ab636ad6c6f317a7ee351de804c7d09da8503fabb9449
2025-10-06 21:55:09,OUT,52.18132,TGAPqchGqQ8LA2EA7Ah9n97aZAceNgYjAC,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,926a8846bacec6e85627650e5c916d951b12789d8c35cdcbefd94bc215ee5c25
2025-10-06 23:25:12,OUT,74.078033,TJGWksUZFTQnP5zW9ySco4McXKQfe91io3,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,75ec3ff8ffae44394b239308b7c980abfed66dfbfe5511403982a3b2cfa56a7a
2025-10-07 07:09:06,OUT,43.99,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,97114a3a3626940e69db74314969bbdbc1006918d227139dbef33ac5136ad899
2025-10-07 07:14:00,OUT,31.4143,TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,9e2c1d14f509f583b7253db5863054ab124ba702ac4f01ca0953333527295f69
2025-10-07 07:17:42,OUT,10.0,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 1112.693616 IN at 2025-10-06 21:11:00,ad757cc1f7cb3559fd2077577c3654a173f3c9bcd20d86156daa574620cf3c38
2025-10-07 07:30:21,OUT,482.689314,TCuRqyiwdbYMRW4LxSRGLGV8UpTXpr9HF8,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,83e94b8ba387d781ca1d079db30318411ed101f2402f401cd255022056f046f8
2025-10-07 07:45:33,OUT,139.408452,TBm7NKNmhBxZ4Gt3kmkY4JDNqXr5KRNKrm,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,c8e99317c5a394b05509feea6fe121946b04daeada5dcdfa83d7ba9eb5c6b69d
2025-10-07 09:38:18,OUT,173.004633,TPTQhcKpWQsGmxRot7Sp5c21MKMJc8qsEy,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,af851c51658c35b0f00f21f725aa0964072c7ccccb333fb91552787b91543856
2025-10-07 15:31:42,OUT,58.0,TC89qzd768Vd6uf9SHrVQE6fSWgteWKgQ9,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,8682c535b8d7c61dceca03389736436c1d6da9a3b0e57fc7a9d168df672aea07
2025-10-07 17:04:36,OUT,216.54,TDYKY7KDE3Z9mJYovks7aWgMuqCzDaeGST,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,9154291212f227eea8ea982706e5cee5116b6b35820bd8081d6ad14a320b7adc
2025-10-07 18:22:27,OUT,157.21,TGcKjdAquMVNkh3EvUXvSN2AePsBXo1432,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,5a0fbacfcf2defcec2f57b1184a1737053efa3b1a5887c55382d04b4d157aa62
2025-10-07 19:20:54,OUT,29.644326,TDyDyY1PJHm5w3WvbyWEyVmortxWLXix9K,True,Coupled with 1098.531177 IN at 2025-10-07 07:29:24,4441ced2396ad376ae4ea31e0c7b4d1e00f8382007c642df30dbcebbb8d9fe6d
2025-10-07 21:47:33,OUT,119.454291,TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ,False,NOT COUPLED,307797f0bd7cf38fde235a8e2ce2675287d7ee32c01e7b2aa5197af8cfa484b4
2025-10-07 22:00:18,OUT,28.940571,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,False,NOT COUPLED,315147f4ee433f4a6aeafe5fae1c52b4bf01dca3ef1c7af245fe4863cf28fc0f
2025-10-07 22:35:24,OUT,78.441615,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 2185.831065 IN at 2025-10-07 22:33:39,dc6305d70a6e5d4ffa5f65cce923c4e9114679c33a3233f043d0b5a5e6c5fd8e
2025-10-08 00:04:33,OUT,167.255496,TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN,True,Coupled with 2185.831065 IN at 2025-10-07 22:33:39,7c42ad45c2b1105278a680839d25e7fc64856d7b9ad39f45fe0beeaccf35943a
2025-10-08 09:41:18,OUT,209.740644,THe8ZPqDb1JxBmesNAprWWTCKdC8PwxFdX,True,Coupled with 2185.831065 IN at 2025-10-07 22:33:39,4ede7f62971adcd070ae1abfea977f495f91ec86ee60cb4dde54cace6eaa73ed
2025-10-08 10:00:18,OUT,27.684639,TG8zbiu93bkiqhbja4bV9uWyER5BJ819o3,True,Coupled with 2185.831065 IN at 2025-10-07 22:33:39,2264d283bd02ac79ff56ea02fcb9d76abb32dfbdeb481a34abf19a36fc7531e1
2025-10-08 12:24:03,OUT,263.247678,THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw,False,NOT COUPLED,3f1ff9e9f2031cedf12b0ee24fed886cf0e7a61152746e10857850d4900923ae
2025-10-08 13:06:42,OUT,147.095622,TJ8DQNipPCf97fKeUT27RgBKkkgWoFWgYD,False,NOT COUPLED,b6a7972e8466beb95e88e7b34f3fb417a776bf6db2ded8e2fffed4a4eb1549c3
2025-10-08 14:19:21,OUT,101.0591,TH3GH4CQjB7REcL9syP2XknCmwjBg2VULT,False,NOT COUPLED,e4c6ccb41c83e63d91d6098655cbc6db595425356b0e2584e9be179e13ab92db
2025-10-08 14:39:33,OUT,31.18176,TWEZXrq9MbZjpSYDZJV4cySKgeMbVQsgHC,False,NOT COUPLED,0f4bce55ae10a0d6b00f09811fe81d19d9ff5228b2c8fff8dcd6daa9c1a19054
2025-10-08 15:21:03,OUT,132.121881,TKAUJna1WV93N9KKRLprzBk7antSBKXWFr,False,NOT COUPLED,4535db0a4ed1433e315a8e0dab60f13e41ed6580b4e48a43384ee6a4a1c853aa
2025-10-08 17:22:15,OUT,216.54,TAyggkYPzSVYYNJnJHSsFmbqa2xvedJHAb,False,NOT COUPLED,31fa516f74e86fd40671e5545e46913dbad4e1272e23e70d95fd23df4c4909de
2025-10-08 17:51:33,OUT,22.855797,TDyDyY1PJHm5w3WvbyWEyVmortxWLXix9K,False,NOT COUPLED,dfc84c78e52b54fc71367b91b86616b79f94723a3a1397623e41e053ad3ffe16
2025-10-08 18:18:51,OUT,43.62131,TDyDyY1PJHm5w3WvbyWEyVmortxWLXix9K,False,NOT COUPLED,ff6188939998693eac74a029bd989f8abf3cba1361c03dc313189d3a1c500ce9
2025-10-08 18:21:33,OUT,43.62131,TBq6E7Ysa75Q7zcn1nPq7GfmawZt7hQhQ4,False,NOT COUPLED,b93a2534ff8429f262c7603bd1f67b2c0d244f46281b3f63cd5080a1f7e80e54
2025-10-08 20:06:42,OUT,90.524547,THbSuTSsCA63yWSKPo2xkPWEkPV8wwMMji,False,NOT COUPLED,2966433b878e431648ef05515fd3a5cb5fd0809591b986e47bc24e3954525687
2025-10-08 21:03:57,OUT,187.101387,TJ3e32kkabyBuWbmvdqPMb21UuJ6PKEoZS,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,01d9abe9d1b0542cfcee47a1d8236f0db1730cf9e03bf1dd97f7712cebc26168
2025-10-08 21:06:39,OUT,1082.7,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,8b7bc5eab7fdae08d80aa6af45ac9cd30d220cfcc98fa4cde99b6eeeb1e3569d
2025-10-08 21:36:30,OUT,66.239558,TGz4bFUAvZWkAB2vjfLEDVFAb3ctE9dWjg,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,f8d3802b546702fa9ee178f6bcc931c248556ddb0166a02b2c41be7b2b2f72da
2025-10-09 07:01:03,OUT,351.55269,TZ3omozCPLKHttefQqh23KdXQs78HoKcNJ,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,8ff85c22348785ab462944ae7bfafc4d5ed60afee86de83abd514e191be82690
2025-10-09 07:09:51,OUT,416.244015,TJMAes6WwdRExz5ocF8eKXLfEXSKQitt15,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,d4914039152975bc5cb9435c30d4117604ab0f555b541cf57dfeedf7c633097e
2025-10-09 07:16:45,OUT,23.721957,TN3QCMJJGAcYk4eHHmFEphRbFsb1Srq7ak,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,98f6fd7a173e10ee534328e294f5da5c9a8bf4963a73de0607aaafcf427bc38f
2025-10-09 08:58:06,OUT,216.54,TVF5EfYbYbMVaJbNeyLbm7hK2ST9GFnZqJ,True,Coupled with 2145.835105 IN at 2025-10-08 21:01:06,a899a9783992b0bfb1c72682dd6a04a11108926e67a72297277fc6d805a064f7
2025-10-09 10:00:21,OUT,1334.41207,THbSuTSsCA63yWSKPo2xkPWEkPV8wwMMji,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,38f5e666cb8c5ce8fa65505e45c2abfcd8932a81593f620dd2ae00f6595e91b3
2025-10-09 10:58:51,OUT,415.551087,TYjDyRmi9tyg18Jo7618wvmgSzaz45UahT,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,30eedb948a3fe6028db19ff408df5e09151309f76108174c18bb79a57a9e0050
2025-10-09 11:03:21,OUT,15.02,TG8zbiu93bkiqhbja4bV9uWyER5BJ819o3,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,4f82ddd74f3c7d29223c6a52c0ea26216f2d541194c03c9edaa00fed8054b5d8
2025-10-09 11:49:18,OUT,239.644818,THcreDQhZEND2Cd6JCxim96w6Y9xpG5umw,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,ce3f2a6af4fb00192c5d4d432e37a6314c5d5f179d0363fd8236f6adb14f1448
2025-10-09 12:12:36,OUT,161.235684,THL2TqtjHNRp2RkQnbefRgL7ZNfbc8NcvB,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,a6aab80069b5b61e8b7857d0f6fc5d4dbfb19c095547a2c493e007db247fa008
2025-10-09 14:17:30,OUT,22.85,TQkwV4VrTQb6cVzw5HqPyUsTE7vV13GwWK,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,2e05b76ae714a80146fd0b1eb60519c147479a7a09d34e9fb026c92d49cf0f4b
2025-10-09 14:42:06,OUT,26.0,TQkx3TbV61gZE45EC3e6TwJGtQofAhBpdH,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,3d204106df1eee68b48d5c542f9a341b23c1294d8b20f58e1958bebfadeb7ee6
2025-10-09 17:05:39,OUT,148.578921,THf9y7KfDqZo6EsvNvYgJSMmNL9LyU7ZsN,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,6859ef5aedb0031789aacd8c1a6cf9b6237c9d522fbf8a8cdec862d62ff4ae61
2025-10-09 17:32:33,OUT,30.564621,TWEZXrq9MbZjpSYDZJV4cySKgeMbVQsgHC,True,Coupled with 3133.06092 IN at 2025-10-09 09:58:15,02654e5907b01c17591950cc7978230a677df823c67947b7c16d4353dd035b21
2025-10-09 22:20:27,OUT,31.701456,TK6emgWaVhi8c63SnYQ3ketYi1thMBLEDw,False,NOT COUPLED,9a539b55eb8820fcb86940b8e3ca60a52b38abbe853ca9bd3ba14083f54e2efd
2025-10-10 06:26:42,OUT,58.909707,TF6SacvMxwdvRsnzRuezw2Stj4h9aZb4HS,False,NOT COUPLED,60d2b6a40b31b985f2a2dd625b32a2084f65325798e7b9b07ad7260fcba2eff5
2025-10-10 06:38:57,OUT,317.090349,TQfThB4pJZGw3nvuGRzS9XWwMvM1eU8UJN,False,NOT COUPLED,0896a21343feee0836990caf2e1800aad17d8e315d1e523d282f0eddd6cf473f
2025-10-10 07:24:09,OUT,2165.4,TVw66GT1ksBD5L9G1WXsQcTRUSfNyy2ooZ,True,Coupled with 2169.242199 IN at 2025-10-10 07:17:15,19496e0593839595f5b07c69a030f147eda4de7477ee743124026084d351d4be
2025-10-10 07:41:06,OUT,22.238658,TCFQqHYE4t23FqytSyfnv5CjX1ogXb9eZU,True,Coupled with 2169.242199 IN at 2025-10-10 07:17:15,037ea91a9b645bd1a04e999acdc3356e50087eff1201bed02995c209e8996222
2025-10-10 08:58:30,OUT,35.0,TAtMqJWzhmX4RL7kBJF9bJVTN6xXMreeE6,True,Coupled with 2169.242199 IN at 2025-10-10 07:17:15,086a301f262bbe0d812197e8620250bed2f719c6d78921b5846210ebf72d220b
2025-10-10 09:05:21,OUT,445.725936,THDvFeqgKKMUEM5mcsdCzjbXyr5fCG9C1e,True,Coupled with 2169.242199 IN at 2025-10-10 07:17:15,d531a1547981534f40260b25f3950a350e0e71541728d15aff3789131ca06d69
2025-10-10 12:38:03,OUT,136.214487,TFRtgJX9cUaPzAUsvPkN2AFSJSx2kWi1n5,True,Coupled with 2169.242199 IN at 2025-10-10 07:17:15,31ec41ad1ae0ad3ebee8e7b89dea131bccdc03cf0c2cdd6a56d693850defb378
